customer_id,customer_name,segment,zip_code,region,country,city,state,contact_number
RW-19630,Rob Williams,Corporate,92627,West,United States,costa mesa,california,+1 582-333-3184
SB-20290,Sean Braxton,Corporate,48227,Central,United States,detroit,michigan,+1 305-323-1882
SC-20230,Scot Coram,Corporate,67846,Central,United States,garden city,kansas,+1 423-373-3134
SC-20260,Scott Cohen,Corporate,90004,West,United States,los angeles,california,+1 213-747-1179
SC-20440,Shaun Chance,Corporate,10035,East,United States,new york city,new york,+1 582-500-3874
SC-20695,Steve Chapman,Corporate,19140,East,United States,philadelphia,pennsylvania,+1 582-202-3927
SC-20770,Stewart Carmichael,Corporate,92037,West,United States,san diego,california,+1 541-703-8192
SF-20965,Sylvia Foulston,Corporate,77036,Central,United States,houston,texas,+1 582-333-0894
SG-20890,Susan Gilcrest,Corporate,50315,Central,United States,des moines,iowa,+1 225-896-6821
SH-19975,Sally Hughsby,Corporate,33142,South,United States,miami,florida,+1 582-333-2620
SH-20635,Stefanie Holloman,Corporate,11572,East,United States,oceanside,new york,+1 217-831-2851
SM-20950,Suzanne McNair,Corporate,10024,East,United States,new york city,new york,+1 201-871-6501
SP-20545,Sibella Parks,Corporate,90032,West,United States,los angeles,california,+1 505-949-1948
SP-20620,Stefania Perrino,Corporate,23666,South,United States,hampton,virginia,+1 505-644-2779
SP-20650,Stephanie Phelps,Corporate,60076,Central,United States,skokie,illinois,+1 414-643-0506
SP-20860,Sung Pak,Corporate,94122,West,United States,san francisco,california,+1 202-470-0655
SS-20140,Saphhira Shifley,Corporate,2886,East,United States,warwick,rhode island,+1 240-791-0130
SV-20815,Stuart Van,Corporate,60610,Central,United States,chicago,illinois,+1 413-541-8147
SW-20755,Steven Ward,Corporate,37421,South,United States,chattanooga,tennessee,+1 539-208-4304
TB-21175,Thomas Boland,Corporate,6010,East,United States,bristol,connecticut,+1 218-577-1310
TB-21355,Todd Boyes,Corporate,19140,East,United States,philadelphia,pennsylvania,+1 303-947-8372
TC-20980,Tamara Chand,Corporate,45011,East,United States,hamilton,ohio,+1 582-201-9277
TC-21145,Theresa Coyne,Corporate,76017,Central,United States,arlington,texas,+1 402-560-6165
TH-21115,Thea Hudgings,Corporate,7017,East,United States,east orange,new jersey,+1 314-505-4002
TH-21235,Tiffany House,Corporate,43229,East,United States,columbus,ohio,+1 505-762-9760
TP-21565,Tracy Poddar,Corporate,44107,East,United States,lakewood,ohio,+1 582-682-1962
TS-21160,Theresa Swint,Corporate,94110,West,United States,san francisco,california,+1 310-935-4193
TS-21205,Thomas Seio,Corporate,2038,East,United States,franklin,massachusetts,+1 582-583-3840
TS-21370,Todd Sumrall,Corporate,38671,South,United States,southaven,mississippi,+1 405-206-2162
TS-21430,Tom Stivers,Corporate,93010,West,United States,camarillo,california,+1 505-664-6537
TT-21265,Tim Taslimi,Corporate,90045,West,United States,los angeles,california,+1 582-222-7148
VB-21745,Victoria Brennan,Corporate,90049,West,United States,los angeles,california,+1 582-444-5614
VG-21805,Vivek Grady,Corporate,77095,Central,United States,houston,texas,+1 505-296-8166
VP-21760,Victoria Pisteka,Corporate,78207,Central,United States,san antonio,texas,+1 240-795-1858
VW-21775,Victoria Wilson,Corporate,10024,East,United States,new york city,new york,+1 582-300-7221
YC-21895,Yoseph Carroll,Corporate,23320,South,United States,chesapeake,virginia,+1 201-857-2099
YS-21880,Yana Sorensen,Corporate,60653,Central,United States,chicago,illinois,+1 208-512-9931
AB-10060,Adam Bellavance,Home Office,85204,West,United States,mesa,arizona,+1 206-431-9519
AB-10255,Alejandro Ballentine,Home Office,30318,South,United States,atlanta,georgia,+1 216-811-1096
AD-10180,Alan Dominguez,Home Office,6457,East,United States,middletown,connecticut,+1 305-992-9691
AG-10765,Anthony Garverick,Home Office,76017,Central,United States,arlington,texas,+1 505-651-8142
AH-10120,Adrian Hane,Home Office,22980,South,United States,waynesboro,virginia,+1 904-457-9610
AP-10720,Anne Pryor,Home Office,61701,Central,United States,bloomington,illinois,+1 582-529-5154
AS-10135,Adrian Shami,Home Office,62521,Central,United States,decatur,illinois,+1 505-417-1931
AS-10630,Ann Steele,Home Office,44052,East,United States,lorain,ohio,+1 505-833-8423
AT-10435,Alyssa Tate,Home Office,75023,Central,United States,plano,texas,+1 315-844-1381
AW-10930,Arthur Wiediger,Home Office,39212,South,United States,jackson,mississippi,+1 337-439-9458
BC-11125,Becky Castell,Home Office,85705,West,United States,tucson,arizona,+1 341-519-6629
BD-11560,Brendan Dodson,Home Office,28540,South,United States,jacksonville,north carolina,+1 582-529-5815
BE-11335,Bill Eplett,Home Office,70506,South,United States,lafayette,louisiana,+1 239-587-8191
BE-11455,Brad Eason,Home Office,33024,South,United States,pembroke pines,florida,+1 412-552-1226
BF-11005,Barry Franz,Home Office,33614,South,United States,tampa,florida,+1 201-322-0479
BF-11170,Ben Ferrer,Home Office,98115,West,United States,seattle,washington,+1 207-206-1661
BF-11215,Benjamin Farhat,Home Office,19143,East,United States,philadelphia,pennsylvania,+1 582-222-7965
BS-11800,Bryan Spruell,Home Office,68104,Central,United States,omaha,nebraska,+1 582-333-2069
BT-11305,Beth Thompson,Home Office,10011,East,United States,new york city,new york,+1 213-999-3459
BT-11485,Brad Thomas,Home Office,94122,West,United States,san francisco,    calfornia,+1 582-333-0822
BT-11530,Bradley Talbott,Home Office,2038,East,United States,franklin,massachusetts,+1 401-872-9031
CA-12055,Cathy Armstrong,Home Office,45231,East,United States,cincinnati,ohio,+1 262-505-1569
CC-12100,Chad Cunningham,Home Office,85345,West,United States,peoria,arizona,+1 582-333-2543
CC-12430,Chuck Clark,Home Office,48234,Central,United States,detroit,michigan,+1 505-341-2174
CD-12790,Cynthia Delaney,Home Office,31907,South,United States,columbus,georgia,+1 228-881-9757
CG-12040,Catherine Glotzbach,Home Office,53209,Central,United States,milwaukee,wisconsin,+1 334-826-2187
CH-12070,Cathy Hwang,Home Office,24153,South,United States,salem,virginia,+1 505-288-2298
CK-12325,Christine Kargatis,Home Office,46226,Central,United States,lawrence,indiana,+1 210-790-8064
CL-12700,Craig Leslie,Home Office,23223,South,United States,richmond,virginia,+1 215-565-4262
CM-12655,Corinna Mitchell,Home Office,94109,West,United States,san francisco, california,+1 205-964-9219
CR-12580,Clay Rozendal,Home Office,30318,South,United States,atlanta,georgia,+1 302-810-1789
CR-12625,Corey Roper,Home Office,89015,West,United States,henderson,nevada,+1 301-422-4371
CR-12820,Cyra Reiten,Home Office,37918,South,United States,knoxville,tennessee,+1 505-644-9782
CS-12400,Christopher Schild,Home Office,97301,West,United States,salem,oregon,+1 223-685-0363
CW-11905,Carl Weiss,Home Office,18018,East,United States,bethlehem,pennsylvania,+1 206-370-7545
DA-13450,Dianna Arnett,Home Office,94513,West,United States,brentwood,california,+1 505-644-9540
DB-12910,Daniel Byrd,Home Office,98105,West,United States,seattle,washington,+1 308-434-9600
DB-13270,Deborah Brumfield,Home Office,75220,Central,United States,dallas,texas,+1 216-823-8756
DB-13360,Dennis Bolton,Home Office,40214,South,United States,louisville,kentucky,+1 206-478-3202
DE-13255,Deanra Eno,Home Office,98105,West,United States,seattle,washington,+1 432-257-2867
DH-13675,Duane Huffman,Home Office,92024,West,United States,san diego,california,+1 225-839-8642
Dp-13240,Dean percer,Home Office,32216,South,United States,jacksonville,florida,+1 505-644-3874
DP-13390,Dennis Pardue,Home Office,98115,West,United States,seattle,washington,+1 347-803-0088
DR-12940,Daniel Raglin,Home Office,10024,East,United States,new york city,new york,+1 217-215-7575
DS-13030,Darrin Sayre,Home Office,92307,West,United States,apple valley,california,+1 582-282-5837
DW-13480,Dianna Wilson,Home Office,48227,Central,United States,detroit,michigan,+1 223-832-8109
ED-13885,Emily Ducich,Home Office,90004,West,United States,los angeles,california,+1 929-724-3813
EH-14005,Erica Hernandez,Home Office,28540,South,United States,jacksonville,north carolina,+1 346-922-7921
EH-14125,Eugene Hildebrand,Home Office,89115,West,United States,las vegas,nevada,+1 505-644-2887
EK-13795,Eileen Kiefer,Home Office,2148,East,United States,malden,masachusets,+1 582-222-7025
EL-13735,Ed Ludwig,Home Office,75034,Central,United States,frisco,texas,+1 582-333-4105
EM-14140,Eugene Moren,Home Office,90045,West,United States,los angeles,california,+1 582-666-0347
EM-14200,Evan Minnotte,Home Office,98105,West,United States,seattle,washington,+1 505-644-9570
FC-14245,Frank Carlisle,Home Office,1841,East,United States,lawrence,masachusets,+1 582-300-9631
FG-14260,Frank Gastineau,Home Office,19143,East,United States,philadelphia,pennsylvania,+1 347-669-6093
FM-14290,Frank Merwin,Home Office,39401,South,United States,hattiesburg,mississippi,+1 217-810-4874
GH-14410,Gary Hansen,Home Office,49201,Central,United States,jackson,michigan,+1 256-911-4864
GM-14455,Gary Mitchum,Home Office,11561,East,United States,long beach,new york,+1 582-300-9085
HD-14785,Harold Dahlen,Home Office,19143,East,United States,philadelphia,pennsylvania,+1 307-422-3456
HJ-14875,Heather Jas,Home Office,98002,West,United States,auburn,washington,+1 505-892-3835
HP-14815,Harold Pawlan,Home Office,80501,West,United States,longmont,colorado,+1 582-200-4949
HR-14770,Hallie Redmond,Home Office,33614,South,United States,tampa,florida,+1 582-203-2105
JB-16045,Julia Barnett,Home Office,46060,Central,United States,noblesville,indiana,+1 413-613-5334
JJ-15760,Joel Jenkins,Home Office,59601,West,United States,helena,montana,+1 505-650-8031
JK-15640,Jim Kriz,Home Office,19140,East,United States,philadelphia,pennsylvania,+1 582-203-8628
JK-16120,Julie Kriz,Home Office,75217,Central,United States,dallas,texas,+1 201-699-9084
JL-15175,James Lanier,Home Office,90008,West,United States,los angeles,california,+1 316-297-2055
JO-15550,Jesus Ocampo,Home Office,21044,East,United States,columbia,maryland,+1 339-260-9223
JP-16135,Julie Prescott,Home Office,85345,West,United States,peoria,arizona,+1 216-949-2575
JS-15940,Joni Sundaresam,Home Office,94122,West,United States,san francisco,california,+1 304-754-4951
KB-16405,Katrina Bavinger,Home Office,98103,West,United States,seattle,washington,+1 505-591-7250
KF-16285,Karen Ferguson,Home Office,93727,West,United States,fresno,california,+1 231-747-3480
KM-16375,Katherine Murray,Home Office,94122,West,United States,san francisco,california,+1 228-753-5816
KN-16705,Kristina Nunn,Home Office,28403,South,United States,wilmington,north carolina,+1 205-559-3907
LB-16795,Laurel Beltran,Home Office,70506,South,United States,lafayette,louisiana,+1 520-756-0135
LC-16960,Lindsay Castell,Home Office,19143,East,United States,philadelphia,pennsylvania,+1 409-580-1986
LS-16975,Lindsay Shagiari,Home Office,44105,East,United States,cleveland,ohio,+1 582-222-3037
MA-17560,Matt Abelman,Home Office,80013,West,United States,aurora,colorado,+1 582-222-7649
MA-17995,Michelle Arnett,Home Office,77506,Central,United States,pasadena,texas,+1 505-729-8143
ME-17320,Maria Etezadi,Home Office,27604,South,United States,raleigh,north carolina,+1 217-768-4796
MG-17650,Matthew Grinstein,Home Office,95823,West,United States,sacramento,california,+1 325-708-6922
MG-17680,Maureen Gastineau,Home Office,60623,Central,United States,chicago,illinois,+1 208-875-0881
MG-17875,Michael Grace,Home Office,30318,South,United States,atlanta,georgia,+1 228-778-9667
MG-17890,Michael Granlund,Home Office,87105,West,United States,albuquerque,new mexico,+1 302-709-4243
MH-17290,Marc Harrigan,Home Office,75217,Central,United States,dallas,texas,+1 504-779-4829
MH-18115,Mick Hernandez,Home Office,27405,South,United States,greensboro,north carolina,+1 505-644-8795
ML-17755,Max Ludwig,Home Office,45231,East,United States,cincinnati,ohio,+1 206-413-8854
MO-17800,Meg O'Connel,Home Office,90008,West,United States,los angeles,california,+1 505-478-3187
MP-17470,Mark Packer,Home Office,93309,West,United States,bakersfield,california,+1 512-815-0848
MP-18175,Mike Pelletier,Home Office,19140,East,United States,philadelphia,pennsylvania,+1 582-282-6456
MR-17545,Mathew Reese,Home Office,19711,East,United States,newark,delaware,+1 407-658-6087
MT-18070,Michelle Tran,Home Office,94110,West,United States,san francisco,california,+1 505-843-5794
MZ-17335,Maria Zettner,Home Office,10035,East,United States,new york city,new york,+1 582-400-2764
NF-18475,Neil Französisch,Home Office,92037,West,United States,san diego,california,+1 215-275-5959
NF-18595,Nicole Fjeld,Home Office,75217,Central,United States,dallas,texas,+1 582-333-7036
NK-18490,Neil Knudson,Home Office,43229,East,United States,columbus,ohio,+1 203-755-6942
NL-18310,Nancy Lomonaco,Home Office,77036,Central,United States,houston,texas,+1 203-839-4720
NM-18445,Nathan Mautz,Home Office,14609,East,United States,rochester,new york,+1 201-346-6959
NP-18685,Nora Pelletier,Home Office,22801,South,United States,harrisonburg,virginia,+1 582-500-9510
NZ-18565,Nick Zandusky,Home Office,60623,Central,United States,chicago,illinois,+1 225-744-1790
PA-19060,Pete Armstrong,Home Office,10011,East,United States,new york city,new york,+1 582-262-8071
PB-18805,Patrick Bzostek,Home Office,10009,East,United States,new york city,new york,+1 321-718-6941
PC-19000,Pauline Chand,Home Office,92105,West,United States,san diego,california,+1 309-495-6270
PH-18790,Patricia Hirasaki,Home Office,60623,Central,United States,chicago,illinois,+1 505-968-6859
PK-18910,Paul Knutson,Home Office,94122,West,United States,san francisco,california,314 627 4061
PL-18925,Paul Lucas,Home Office,1841,East,United States,lawrence,massachusetts,505 689 9045
PM-19135,Peter McVee,Home Office,10024,East,United States,new york city,new york,582 333 6603
PN-18775,Parhena Norris,Home Office,28540,South,United States,jacksonville,north carolina,234 281 5792
PO-19180,Philisse Overcash,Home Office,90049,West,United States,los angeles,california,218 936 7538
PO-19195,Phillina Ober,Home Office,90008,West,United States,los angeles,california,206 886 7941
PP-18955,Paul Prost,Home Office,31907,South,United States,columbus,georgia,582 200 6185
PS-18970,Paul Stevenson,Home Office,94109,West,United States,san francisco,california,505 644 7356
PS-19045,Penelope Sewall,Home Office,7501,East,United States,paterson,new jersey,205 891 5526
PV-18985,Paul Van Hugh,Home Office,80004,West,United States,arvada,colorado,505 464 5193
RB-19465,Rick Bensley,Home Office,74012,Central,United States,broken arrow,oklahoma,582 262 7759
RB-19705,Roger Barcio,Home Office,60201,Central,United States,evanston,illinois,248 217 7351
RB-19795,Ross Baird,Home Office,90036,West,United States,los angeles,california,380 281 161
RD-19660,Robert Dilbeck,Home Office,90008,West,United States,los angeles,california,318 524 459
RD-19810,Ross DeVincentis,Home Office,8701,East,United States,lakewood,new jersey,203 639 9860
RH-19510,Rick Huthwaite,Home Office,85234,West,United States,gilbert,arizona,582 262 4172
RM-19675,Robert Marley,Home Office,19143,East,United States,philadelphia,pennsylvania,+1 225-283-3302
RS-19870,Roy Skaria,Home Office,10011,East,United States,new york city,new york,+1 582-444-1474
SC-20050,Sample Company A,Home Office,16602,East,United States,altoona,pennsylvania,+1 209-492-1564
SC-20680,Steve Carroll,Home Office,20735,East,United States,clinton,maryland,+1 217-273-7473
SD-20485,Shirley Daniels,Home Office,90049,West,United States,los angeles,california,+1 314-627-4061
SJ-20125,Sanjit Jacobs,Home Office,37167,South,United States,smyrna,tennessee,05056899045
SL-20155,Sara Luxemburg,Home Office,53209,Central,United States,milwaukee,wisconsin,05823336603
SM-20320,Sean Miller,Home Office,77070,Central,United States,houston,texas,02342815792
SN-20560,Skye Norling,Home Office,92105,West,United States,san diego,california,02189367538
SN-20710,Steve Nguyen,Home Office,27405,South,United States,greensboro,north carolina,02068867941
SR-20425,Sharelle Roach,Home Office,35244,South,United States,hoover,alabama,05822006185
SR-20740,Steven Roelle,Home Office,77642,Central,United States,port arthur,texas,05056447356
SS-20515,Shirley Schmidt,Home Office,44107,East,United States,lakewood,ohio,02058915526
SU-20665,Stephanie Ulpright,Home Office,77036,Central,United States,houston,texas,05054645193
SW-20350,Sean Wendt,Home Office,19805,East,United States,wilmington,delaware,05822627759
SZ-20035,Sam Zeldin,Home Office,94110,West,United States,san francisco,california,02482177351
TA-21385,Tom Ashbrook,Home Office,10024,East,United States,new york city,new york,0380281161
TB-21190,Thomas Brumley,Home Office,92804,West,United States,anaheim,california,0318524459
TC-21475,Tony Chapman,Home Office,94110,West,United States,san francisco,california,02036399860
TC-21535,Tracy Collins,Home Office,75104,Central,United States,cedar hill,texas,05822624172
TH-21550,Tracy Hopkins,Home Office,19134,East,United States,philadelphia,pennsylvania,02068267272
TN-21040,Tanja Norvell,Home Office,60610,Central,United States,chicago,illinois,04255752028
TT-21460,Tonja Turnell,Home Office,44105,East,United States,cleveland,ohio,05033941688
TW-21025,Tamara Willingham,Home Office,90004,West,United States,los angeles,california,02128388643
VF-21715,Vicky Freymann,Home Office,73120,Central,United States,oklahoma city,oklahoma,04242171893
VM-21685,Valerie Mitchum,Home Office,46350,Central,United States,la porte,indiana,02179141784
VP-21730,Victor Preis,Home Office,98105,West,United States,seattle,washington,05056622772
VT-21700,Valerie Takahito,Home Office,42301,South,United States,owensboro,kentucky,05825291731
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
